u,v,Dij
10,730,0.05062150963790308
10,733,0.04990689013035382
10,744,0.05105943779976929
10,753,0.050593183102127924
10,756,0.051012891344383055
10,764,0.05103257799259306
10,779,0.04996896337678461
10,783,0.051660284978971814
10,789,0.050974417571256266
10,792,0.05072049768298102
10,809,0.05103896103896104
10,828,0.051489470980996405
10,836,0.05071384233395407
10,837,0.051723055677609694
10,844,0.05245189323401614
10,863,0.05071872449940368
10,871,0.05139664804469274
10,878,0.05109534869123093
10,888,0.05027932960893855
10,910,0.05014917793436171
10,911,0.04928615766604593
10,915,0.05113566605279313
10,941,0.04941682013505218
10,968,0.049782743637492244
10,992,0.04960098219766728
11,12,0.0378876974518621
11,13,0.033652015736706294
11,14,0.03681486396814864
11,15,0.03572097002753937
11,17,0.03386749084486923
11,18,0.0364423386271241
11,19,0.036591014358499305
11,20,0.035759858080980984
11,21,0.03604479811376363
11,23,0.03771594835424623
11,25,0.04022063893357849
11,26,0.04019336478110015
11,28,0.041875771287535994
11,32,0.03826181031373963
11,41,0.03475670307845084
11,44,0.03905262728792141
11,45,0.03791211092957982
11,46,0.038929669364451976
11,48,0.0396403578704934
11,49,0.0375234521575985
11,51,0.040802647563989776
11,53,0.04066393582522615
11,54,0.04064245240715829
11,56,0.04222408026755853
11,57,0.042202663055743626
11,59,0.04190615955321838
11,63,0.04433497536945813
11,64,0.03683297622691562
11,67,0.04102496599534904
11,68,0.03926114846587835
11,69,0.03832209270593739
11,72,0.03930836666262675
11,75,0.03843402973837756
11,78,0.041047960402799115
11,86,0.04274015458225985
11,90,0.042105263157894736
11,92,0.04127875474114576
11,94,0.04214206845785793
11,99,0.039817430993262334
11,100,0.03784775558969107
11,102,0.04219748993606441
11,103,0.04198336761155325
11,109,0.041574306684399785
11,113,0.038621667109575694
11,117,0.04081721364920669
11,122,0.04066393582522615
11,123,0.04114832535885168
11,133,0.03946210883498806
11,137,0.04132341217114005
11,141,0.038076553491351695
11,159,0.0418407960199005
11,162,0.04067697410135102
11,166,0.03849593132433157
11,169,0.04078377762588289
11,175,0.04180047653579198
11,181,0.04129353233830846
11,184,0.041128646580583454
11,186,0.04158334615187407
11,189,0.04246231155778894
11,193,0.04215752651771609
11,210,0.03912783751493429
11,223,0.04180904522613065
11,225,0.04138609758624262
11,226,0.042384041359801006
11,229,0.04129353233830846
11,230,0.04233830845771144
11,231,0.0409458962090541
11,237,0.0405982905982906
11,242,0.04131102765448959
11,244,0.041405962458594035
11,247,0.04201680672268908
11,250,0.042928892413428496
11,253,0.042891223795746405
11,257,0.04019138755980861
11,261,0.040411286465805836
11,262,0.040393816709606185
11,266,0.04103790945896209
11,274,0.04071103606772666
11,283,0.04162225267752906
11,286,0.04189099112956981
11,288,0.04136776661884266
11,297,0.040824058726024154
11,301,0.04101161995898838
11,310,0.04260882941085987
11,329,0.04006630357565712
11,334,0.04130653266331658
11,335,0.04001894387875918
11,338,0.04280481423338566
11,348,0.04273894726156033
11,355,0.041244083840432724
11,356,0.03940419769803656
11,358,0.04083054626532887
11,362,0.04187192118226601
11,374,0.041652441106179584
11,381,0.042559479828579876
11,387,0.04338308457711443
11,394,0.04233830845771144
11,401,0.04218894795883529
11,402,0.043095410753133744
11,403,0.040161022969452995
11,408,0.041990049751243784
11,410,0.040746054519368725
11,418,0.04170854271356784
11,427,0.04235245859611342
11,428,0.04192680574590122
11,439,0.04182059997044481
11,443,0.042485153037916855
11,445,0.04121348095400673
11,450,0.03965273374628103
11,452,0.04301507537688442
11,457,0.0408955223880597
11,470,0.041977564590629915
11,489,0.04230118443316413
11,495,0.04226392788532585
11,496,0.0424738423288097
11,502,0.04301902271445419
11,507,0.04335439759660209
11,519,0.04209608778136697
11,521,0.04162225267752906
11,525,0.04098517455762793
11,535,0.04228855721393035
11,541,0.041608040201005024
11,545,0.043094259174661184
11,555,0.04221105527638191
11,561,0.04169154228855721
11,570,0.041130978769518746
11,578,0.04174998780666244
11,583,0.04226665285403502
11,584,0.044027763389619806
11,591,0.041407035175879396
11,605,0.04197726671953476
11,620,0.04248756218905473
11,624,0.041105527638190954
11,627,0.04120603015075377
11,630,0.041977564590629915
11,639,0.042525639697503365
11,641,0.042891223795746405
11,642,0.04199353945546839
11,647,0.04152073498807167
11,648,0.0417713413132358
11,649,0.04337794185509922
11,651,0.04323383084577114
11,656,0.042412060301507536
11,657,0.041722082656026796
11,659,0.042129841124816
11,673,0.0409167820335333
11,684,0.042129841124816
11,685,0.04316582914572864
11,686,0.04196755625327054
11,703,0.04286520022560632
11,713,0.04228855721393035
11,724,0.04369440083725798
11,727,0.0424385138670853
11,731,0.04181057038199895
11,732,0.04180047653579198
11,767,0.043746729461015176
11,794,0.04143789495493629
11,796,0.04266331658291457
11,815,0.04192439862542955
11,819,0.041469976143342975
11,828,0.042732829172278046
11,840,0.043302600227908425
11,849,0.042525639697503365
11,852,0.04243781094527363
11,854,0.042525639697503365
11,860,0.04144278606965174
11,862,0.04228152799581371
11,871,0.04319900549052108
11,881,0.04286520022560632
11,882,0.04222919937205651
11,893,0.04353176434394709
11,897,0.042455006922012
11,901,0.04180047653579198
11,912,0.04221105527638191
11,918,0.043095410753133744
11,919,0.04158334615187407
11,920,0.04228855721393035
11,930,0.0412669407644282
11,932,0.04162225267752906
11,940,0.04214736194431626
11,949,0.0421608040201005
11,989,0.04276265189970774
12,13,0.04093137254901961
12,14,0.046433328400177595
12,15,0.04432645034414946
12,16,0.05177993527508091
12,17,0.0429498737829066
12,18,0.046879458644164526
12,19,0.04725923276401681
12,20,0.04783417486048366
12,21,0.0462844330557335
12,22,0.0508419689119171
12,23,0.05245975458741416
12,26,0.055739717618170655
12,28,0.05753461486758973
12,29,0.06320431161195493
12,30,0.061114945172916185
12,31,0.0595916600533872
12,32,0.05073402417962004
12,33,0.048484848484848485
12,34,0.05146946855489569
12,35,0.062335801289706234
12,38,0.05324509744399247
12,40,0.05512584407612032
12,42,0.05533275210694565
12,43,0.04825700615174299
12,50,0.05708006652411499
12,52,0.05847953216374269
12,58,0.059929572785861404
12,61,0.05930470347648262
12,62,0.06288801096508909
12,63,0.0630917469627147
12,65,0.04612189703467594
12,72,0.05417111292448685
12,73,0.06016538351867693
12,75,0.05359093784141222
12,76,0.05662557781201849
12,77,0.057936349744203045
12,80,0.05540575243965074
12,87,0.056363636363636366
12,88,0.05625756150020164
12,91,0.06363177259937955
12,95,0.06311000827129859
12,100,0.054941682013505216
12,105,0.05431409062693979
12,108,0.05915952672378621
12,109,0.06335814722911497
12,110,0.060016906170752324
12,114,0.06369426751592357
12,116,0.05386492039034412
12,120,0.06142167011732229
12,121,0.060593099515255204
12,122,0.05706412152170991
12,124,0.06090169992609017
12,125,0.060424814048002456
12,126,0.061380463338906135
12,130,0.05917159763313609
12,142,0.05966638152266895
12,144,0.05675954592363261
12,155,0.06141304347826087
12,160,0.05664354685162519
12,164,0.05777932474765054
12,173,0.056660841510955774
12,175,0.06328597092928304
12,181,0.06366182836771073
12,184,0.06092767295597484
12,185,0.06432608868720643
12,200,0.06218553459119497
12,201,0.059793052475979304
12,202,0.059096093527231254
12,222,0.060271451575799405
12,224,0.05753924790069368
12,228,0.05687434737208493
12,230,0.061489465948064675
12,245,0.056459201505578704
12,247,0.06208175441425461
12,255,0.06613686534216336
12,258,0.06008869179600887
12,262,0.058169375534645
12,272,0.06377171215880893
12,284,0.06459553518377048
12,300,0.05998427672955975
12,304,0.06172360248447205
12,313,0.06099951004409603
12,317,0.06292417260159196
12,333,0.06344928956393925
12,337,0.059105192278916655
12,358,0.060240963855421686
12,382,0.06613347093223254
12,395,0.06368899917287014
12,404,0.06281055900621119
12,408,0.061517374828670486
12,411,0.061489465948064675
12,425,0.06063664596273292
12,430,0.06340718105423988
12,433,0.06357694592988711
12,437,0.06139937106918239
12,439,0.06265723270440252
12,446,0.06383159324335795
12,448,0.061242138364779874
12,450,0.05881450808987041
12,456,0.06294458229942101
12,475,0.060345513892206035
12,494,0.06518971224853577
12,521,0.06211745244003308
12,527,0.06261373035566584
12,534,0.06369426751592357
12,539,0.06269644334160464
12,550,0.06344928956393925
12,561,0.06236559139784946
12,578,0.06277915632754343
12,583,0.06363949088407293
12,593,0.06561519693272917
12,601,0.0630409929772987
12,615,0.06417802144642425
12,631,0.06311000827129859
12,640,0.06248488268967185
12,662,0.0634268956849602
12,669,0.06292417260159196
12,672,0.06544435956200662
12,682,0.06434088787029964
12,685,0.06349206349206349
12,689,0.06300795978215333
12,698,0.0632094943240454
12,701,0.06351068286552157
12,734,0.06493506493506493
12,754,0.06389748882008944
12,763,0.06241541278560624
12,765,0.06527021365731044
12,780,0.06652702136573105
12,809,0.06428256070640177
12,824,0.06287767434264249
12,835,0.06401340594888982
12,871,0.06467148262813897
12,877,0.06258902387934646
12,904,0.06406948744410045
12,923,0.0662531017369727
12,953,0.06578388931330108
12,961,0.06387242941791565
12,971,0.06646294881588999
13,16,0.03760297634865799
13,20,0.03707970643454515
13,22,0.0373788647900323
13,24,0.041601255886970175
13,27,0.04466204919990446
13,28,0.04051948051948052
13,38,0.04002026342451875
13,39,0.04112694300518135
13,42,0.04061895551257253
13,43,0.03574504737295435
13,45,0.03704433497536946
13,47,0.03376399655469423
13,49,0.03684922244759973
13,65,0.03558106169296987
13,70,0.04252791636968401
13,72,0.035071384233395404
13,74,0.037993920972644375
13,76,0.04157938170507205
13,83,0.03465025906735751
13,86,0.04220131166238951
13,93,0.04042136207741303
13,97,0.04021813224267212
13,99,0.039643682850537196
13,113,0.04059567523459812
13,114,0.04076108590080407
13,116,0.040125834617360044
13,119,0.0399682562585672
13,120,0.043867924528301884
13,123,0.038950480413895046
13,131,0.036298701298701296
13,145,0.04214495182237118
13,153,0.04086320918900104
13,155,0.04044535332878891
13,158,0.04515760248244325
13,167,0.041223292836196065
13,172,0.038871689026487785
13,174,0.038311601021642695
13,177,0.0389795002244501
13,178,0.04125971696232809
13,179,0.039095519864750634
13,180,0.03742044321754467
13,181,0.04130708001675744
13,183,0.040401125459923526
13,191,0.043743464621819446
13,196,0.040401125459923526
13,199,0.03865484109386549
13,200,0.0416379112031286
13,201,0.04072431633407243
13,202,0.04059875867104783
13,208,0.041439205955334985
13,212,0.03949083659228587
13,213,0.039839430432477466
13,234,0.03849443969204448
13,236,0.03944099378881988
13,238,0.04055065090528206
13,240,0.04163681235570416
13,248,0.0423963133640553
13,254,0.04077750206782465
13,255,0.04261066573719066
13,292,0.04044665012406948
13,294,0.03964419906448892
13,312,0.041592394533571005
13,316,0.038626964433416046
13,317,0.042871141597256246
13,333,0.04003308519437552
13,335,0.03870651641352278
13,348,0.04150110375275938
13,364,0.040645252183713725
13,366,0.03979756153669197
13,392,0.03811221458280282
13,402,0.04261098378745438
13,403,0.04097553586306143
13,408,0.03942594533580585
13,414,0.040393453196807226
13,433,0.041913558731265246
13,439,0.03911481300016332
13,441,0.04345980816569052
13,444,0.04182642035552457
13,458,0.040234275528393176
13,472,0.042871141597256246
13,475,0.037882547559966916
13,486,0.04482786422639684
13,497,0.04133774722010016
13,500,0.041390728476821195
13,508,0.04046920821114369
13,539,0.03955968352253182
13,544,0.04262616364527193
13,553,0.04164625183733464
13,580,0.042707822962600034
13,582,0.04179566563467492
13,592,0.044747725392886684
13,597,0.039964970941804
13,608,0.040149393090569564
13,624,0.041139505655634685
13,634,0.03937997486384583
13,643,0.03938768489852081
13,645,0.04067767457860337
13,646,0.04165214360404322
13,650,0.03964796096200767
13,660,0.04063246920389778
13,665,0.03896103896103896
13,681,0.04449099287808965
13,696,0.03964009846362788
13,698,0.03964568283453732
13,699,0.04182642035552457
13,717,0.03912513070756361
13,732,0.04182642035552457
13,736,0.042262112234227954
13,744,0.0412796697626419
13,745,0.03895149436550711
13,758,0.03819709702062643
13,770,0.03998968008255934
13,773,0.042436388985709304
13,778,0.042262112234227954
13,781,0.04008830022075055
13,822,0.040636782572266446
13,823,0.041474654377880185
13,830,0.04034506796793308
13,832,0.042441218911807146
13,838,0.03946308724832215
13,841,0.04185430463576159
13,847,0.04108309990662932
13,875,0.04213966288269694
13,883,0.0413656690746474
13,889,0.04108309990662932
13,904,0.03834088532589752
13,922,0.041677704194260486
13,928,0.039909376089229696
13,934,0.04084967320261438
13,939,0.04153766769865841
13,968,0.04110767113863089
13,982,0.04200069710700593
13,983,0.04252610134963076
13,989,0.04017897091722595
13,993,0.039735099337748346
13,997,0.043343653250773995
14,16,0.04477187393332575
14,17,0.03557278208440999
14,18,0.04170854271356784
14,20,0.044535840188014104
14,23,0.045018396941057644
14,25,0.048635235732009924
14,26,0.047054722899965144
14,27,0.05673274094326726
14,29,0.05968077723802915
14,32,0.04740689175078315
14,35,0.05753542292829541
14,36,0.0458456486042693
14,37,0.05067030220404454
14,40,0.04855275443510738
14,43,0.04168822954401702
14,44,0.04540763673890609
14,52,0.05280353200883002
14,56,0.05598999061620269
14,63,0.057960644007155636
14,64,0.04151067323481117
14,67,0.05126646403242148
14,68,0.04859656472559699
14,70,0.048761609907120744
14,82,0.047127329192546585
14,83,0.04515890613451589
14,85,0.05174308260912996
14,91,0.05141691713181623
14,92,0.055517002081887576
14,93,0.05627418463239359
14,94,0.051923678448545514
14,105,0.04607113316790736
14,107,0.0480973379062551
14,111,0.05082774049217002
14,115,0.04922918807810894
14,129,0.04961685823754789
14,138,0.052342423334332235
14,143,0.05495920996135681
14,149,0.052688953488372096
14,150,0.04807692307692308
14,151,0.050777530942557915
14,160,0.0470599198583543
14,162,0.05218269554483223
14,166,0.05157198014340871
14,178,0.05196807545800834
14,183,0.051314882300797796
14,195,0.050359712230215826
14,203,0.0492458295874538
14,209,0.05234073610676676
14,215,0.05486814148231471
14,225,0.05634842519685039
14,244,0.05061160363595556
14,248,0.056686046511627904
14,258,0.05120223271790468
14,259,0.05043572984749455
14,264,0.05273047563123899
14,276,0.053087263613579405
14,302,0.054530288812428315
14,317,0.05708661417322835
14,338,0.05487204724409449
14,350,0.05329457364341085
14,354,0.05302705023615285
14,372,0.05486814148231471
14,381,0.05247465712581992
14,401,0.05251935809673437
14,418,0.05637110980622431
14,419,0.05676190476190476
14,432,0.05412907702984039
14,470,0.05402504472271914
14,490,0.052534448818897635
14,515,0.05674290713660792
14,532,0.05206197311460469
14,544,0.05499031007751938
14,549,0.05216284987277354
14,550,0.05307096004770424
14,568,0.05220445736434109
14,572,0.052444444444444446
14,578,0.05273047563123899
14,601,0.053203793661808926
14,637,0.054625984251968504
14,640,0.052567829457364344
14,655,0.055241141732283464
14,674,0.05140131186642814
14,681,0.0588676415448069
14,685,0.05386826646669166
14,687,0.05302657480314961
14,706,0.054748062015503876
14,709,0.054580645161290325
14,713,0.05068574836016696
14,733,0.052825396825396824
14,734,0.053714285714285714
14,740,0.05436820397450319
14,755,0.05474315710536183
14,760,0.05561904761904762
14,786,0.052083333333333336
14,795,0.05494361395226856
14,798,0.05699287589051369
14,799,0.05486814148231471
14,805,0.05599300087489064
14,808,0.05703225806451613
14,809,0.05481248360870705
14,810,0.05204232283464567
14,812,0.05393548387096774
14,818,0.05336832895888014
14,825,0.05487204724409449
14,833,0.05406451612903226
14,871,0.05337004982953055
14,879,0.05228838582677165
14,886,0.05536807899012623
14,888,0.054603174603174605
14,956,0.05468135326514555
14,999,0.054838709677419356
15,18,0.04134284959027227
15,22,0.04552341100930669
15,24,0.04518928624869071
15,28,0.05066803699897225
15,29,0.05399449035812672
15,31,0.053510226644555
15,32,0.04531161815689753
15,35,0.05450581395348837
15,39,0.04845601870515198
15,40,0.04769574944071588
15,42,0.05069124423963134
15,49,0.040946045824094605
15,52,0.04569977784830213
15,63,0.05606060606060606
15,65,0.041050903119868636
15,71,0.043007662835249046
15,74,0.04609271523178808
15,77,0.04442925495557074
15,85,0.051846032992930086
15,98,0.04886677722498618
15,100,0.042586897772807754
15,106,0.04921259842519685
15,111,0.04861253854059609
15,116,0.045996257263862896
15,138,0.05135322692574601
15,158,0.05797680927628948
15,166,0.04950809266899397
15,183,0.04948475740661228
15,188,0.04814274492200651
15,196,0.048583877995642705
15,197,0.04638872577803876
15,200,0.05205874639391555
15,207,0.04532891100055279
15,217,0.054061624649859946
15,219,0.052778888444622155
15,222,0.05180952380952381
15,228,0.04293799212598425
15,234,0.04892829087644485
15,258,0.0501453488372093
15,271,0.048618922634670665
15,295,0.05157677571470675
15,296,0.049586776859504134
